ID,Education,Marital_Status,Income,percent_kids,percent_teenagers,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Customer_age,joining_company,Tot_amnt_spent,last_purchase_day_type,minor_home,total_accept,Total_num_purchase,AOV
92,Graduation,Single,0,100,0,12,5.62,7.87,26.97,21.35,15.73,22.47,4,3,0,4,6,0,0,0,0,0,0,0,0,0,89,Weekend,1,0,11,8.090909091
7055,PhD,Live_in,1,0,100,57,86.97,0,5.58,0,0,7.44,2,8,5,11,5,0,0,0,0,0,0,0,2,3,1021,Weekday,1,0,26,39.26923077
10240,Graduation,Live_in,2,0,0,10,72.19,1.88,19.48,2.46,0.94,3.04,1,10,4,6,4,0,1,1,0,0,0,1,2,2,1381,Weekday,0,3,21,65.76190476
3025,Graduation,Single,1,0,100,4,69.28,1.96,22.55,1.31,3.92,0.98,3,6,1,5,7,0,0,0,0,0,0,0,1,2,306,Weekend,1,0,15,20.4
9283,Graduation,Single,1,33,67,49,44.44,5.56,38.89,11.11,0,0,1,0,0,3,4,0,0,0,0,0,0,0,0,1,18,Weekday,3,0,4,4.5
9970,Graduation,Live_in,1,0,100,3,25.93,6.79,35.19,6.17,17.28,8.64,1,1,1,6,2,0,0,0,0,0,0,0,0,1,162,Weekday,1,0,9,18
2730,Graduation,Single,2,0,0,64,43.54,0.89,31.44,12.1,7.39,4.63,1,3,4,10,1,0,0,0,0,0,0,0,1,1,1231,Weekday,0,0,18,68.38888889
2795,Master,Single,0,67,33,0,38.46,0,23.08,0,0,38.46,1,1,0,2,7,0,0,0,0,0,0,0,1,2,13,Weekday,3,0,4,3.25
9260,PhD,Married,2,0,0,20,79.07,0.94,14.6,2.52,0.94,1.93,2,10,6,9,6,0,0,0,0,0,0,0,2,3,1706,Weekday,0,0,27,63.18518519
8182,Graduation,Married,0,100,0,91,43.8,2.48,40.5,5.79,3.31,4.13,4,3,0,4,8,0,0,0,0,0,0,0,0,0,121,Weekday,1,0,11,11
10095,PhD,Divorced,2,0,0,9,77.42,0.93,18.56,1.24,0.93,0.93,1,5,4,10,2,0,0,0,0,0,0,0,1,2,1293,Weekday,0,0,20,64.65
8475,PhD,Married,2,0,100,98,1.24,0.12,98.38,0.06,0.12,0.06,15,0,22,0,0,0,0,0,0,0,0,0,1,0,1608,Weekday,1,0,37,43.45945946
4370,Graduation,Live_in,1,67,33,83,20.45,1.14,36.36,6.82,3.41,31.82,3,2,0,4,6,0,0,0,0,0,0,0,1,1,88,Weekday,3,0,9,9.777777778
10573,Graduation,Divorced,1,0,0,27,29.69,3.8,23.28,31.83,4.99,6.41,1,6,7,4,3,1,0,0,0,0,0,0,2,1,421,Weekday,0,1,18,23.38888889
3712,Graduation,Divorced,1,0,0,63,81.85,1.93,12.74,2.7,0,0.77,1,3,2,6,4,0,1,0,0,0,0,0,1,1,259,Weekday,0,1,12,21.58333333
6637,Graduation,Single,2,0,0,46,24.8,14.5,27.31,15.49,6.8,11.1,1,3,4,7,1,0,0,0,0,0,0,0,0,1,1117,Weekend,0,0,15,74.46666667
3152,Graduation,Live_in,0,50,50,84,16.85,11.24,21.35,8.99,19.1,22.47,3,2,1,3,5,0,0,0,0,0,0,0,1,0,89,Weekday,2,0,9,9.888888889
5610,Graduation,Live_in,0,50,50,58,19.44,8.33,27.78,22.22,2.78,19.44,2,1,0,3,7,0,0,0,0,0,0,0,1,0,36,Weekday,2,0,6,6
6460,Graduation,Married,0,100,0,78,21.05,7.02,10.53,19.3,14.04,28.07,2,2,0,3,8,0,0,0,0,0,0,0,0,1,57,Weekday,1,0,7,8.142857143
1349,Graduation,Married,1,100,0,4,57.43,4.73,16.22,1.35,2.03,18.24,1,3,1,3,6,0,0,0,0,0,0,0,1,0,148,Weekend,2,0,8,18.5
1880,PhD,Live_in,1,50,50,17,87.1,0,6.45,0,0,6.45,2,2,1,3,5,0,0,0,0,0,0,0,1,0,93,Weekday,2,0,8,11.625
641,Graduation,Single,1,0,100,77,49.58,0,10.08,0,0,40.34,1,2,2,2,4,1,0,0,0,0,0,0,1,0,119,Weekday,1,1,7,17
8717,PhD,Married,2,0,100,56,62.62,3.87,24.47,3.76,3.87,1.42,1,11,8,8,5,0,0,0,0,0,0,0,1,3,1835,Weekday,1,0,28,65.53571429
10314,PhD,Married,2,0,0,79,64.26,5.01,9.03,6.53,6.75,8.42,1,9,10,5,4,0,1,0,1,0,0,1,2,3,1318,Weekday,0,3,25,52.72
10854,PhD,Married,0,50,50,90,64.44,0,31.11,0,0,4.44,2,2,0,3,7,0,0,0,0,0,0,0,1,0,45,Weekday,2,0,7,6.428571429
10492,Graduation,Live_in,0,67,33,96,20,0,50,20,0,10,1,0,0,3,2,0,0,0,0,0,0,0,1,0,10,Weekend,3,0,4,2.5
6935,Master,Married,2,0,0,44,21.17,2.66,45.71,7.67,0,22.8,1,5,7,12,2,0,0,0,1,0,0,0,2,1,978,Weekday,0,1,25,39.12
7698,PhD,Married,1,0,100,81,79.58,1.57,11.52,1.05,2.62,3.66,1,4,1,4,5,0,0,0,0,0,0,0,0,0,191,Weekend,1,0,10,19.1
3559,Master,Married,0,100,0,77,21.05,19.3,17.54,5.26,21.05,15.79,3,2,1,3,6,0,0,0,0,0,0,0,0,0,57,Weekday,1,0,9,6.333333333
10562,Master,Married,2,0,0,21,60.02,2.52,18.88,3.29,1.65,13.65,1,6,4,13,2,0,0,0,0,0,0,0,2,1,1033,Weekday,0,0,24,43.04166667
10796,Master,Married,0,100,0,16,71.21,1.52,9.09,0,0,18.18,1,1,1,3,6,0,0,0,0,0,0,0,0,0,66,Weekday,1,0,6,11
2563,Basic,Married,0,0,0,80,2.33,20.93,16.28,4.65,32.56,23.26,1,2,0,3,6,0,0,0,0,0,0,0,1,0,43,Weekday,0,0,6,7.166666667
3518,Graduation,Married,0,100,0,45,20,2,36,20,8,14,1,1,1,2,9,0,0,0,0,0,0,0,0,3,50,Weekday,1,0,5,10
5823,PhD,Single,0,0,100,63,89.74,0,5.13,0,0,5.13,2,1,0,4,5,0,0,0,0,0,0,0,1,0,39,Weekday,1,0,7,5.571428571
3934,Graduation,Married,1,0,100,34,58.55,0,17.6,3.12,1.48,19.24,2,7,1,8,5,0,0,0,0,0,0,0,1,1,608,Weekday,1,0,18,33.77777778
6982,Graduation,Married,2,0,0,14,49.53,1.9,33.97,8.86,4.81,0.95,1,4,10,9,2,0,0,0,0,0,0,0,0,2,1581,Weekday,0,0,24,65.875
6431,PhD,Married,1,50,50,13,61.76,1.47,26.47,4.41,0,5.88,2,2,0,3,7,0,0,0,0,0,0,0,1,2,68,Weekday,2,0,7,9.714285714
9733,Basic,Live_in,0,100,0,52,1.25,5,12.5,36.25,0,45,1,1,1,2,6,1,0,0,0,0,0,0,0,3,80,Weekday,1,1,5,16
5602,PhD,Live_in,2,0,0,98,36.35,1.72,33.7,11.47,8.81,7.96,1,8,7,12,3,0,0,0,0,0,0,0,0,2,1282,Weekday,0,0,28,45.78571429
7829,Master,Divorced,0,100,0,99,23.08,9.23,12.31,10.77,6.15,38.46,1,2,1,2,5,0,0,0,0,0,1,0,4,1,65,Weekday,1,0,6,10.83333333
1324,Graduation,Married,0,100,0,93,25.27,3.3,23.08,3.3,20.88,24.18,2,3,0,3,8,0,0,0,0,0,0,0,0,2,91,Weekday,1,0,8,11.375
326,Graduation,Married,1,50,50,38,74.6,1.9,14.29,2.54,2.86,3.81,4,5,1,6,6,0,0,0,0,0,0,0,1,2,315,Weekday,2,0,16,19.6875
7224,Graduation,Married,0,50,50,24,32.26,0,32.26,9.68,3.23,22.58,2,1,1,2,8,0,0,0,0,0,0,0,0,1,31,Weekday,2,0,6,5.166666667
6999,Master,Married,2,0,0,80,78.66,1.92,12.71,3.84,1.92,0.96,1,7,3,12,3,0,0,0,0,0,0,0,0,0,834,Weekday,0,0,23,36.26086957
9938,Graduation,Married,2,0,0,82,32.44,1.06,50.81,1.69,10.81,3.19,1,4,6,6,2,0,0,1,0,0,0,0,2,1,1600,Weekend,0,1,17,94.11764706
6422,Graduation,Married,2,0,0,20,27.09,14.88,37.95,3.94,2.6,13.54,1,5,6,5,2,0,0,0,0,0,0,0,2,2,1270,Weekday,0,0,17,74.70588235
3182,PhD,Single,1,50,50,81,36.5,0.38,30.04,2.66,0.38,30.04,6,5,1,3,8,1,0,0,0,0,0,1,1,0,263,Weekend,2,2,15,17.53333333
7300,Graduation,Divorced,2,0,100,50,83.74,0.75,6.36,1.12,0.75,7.29,3,8,1,7,5,0,1,0,0,0,0,0,2,0,535,Weekday,1,1,19,28.15789474
10424,Graduation,Single,2,0,0,60,20.46,10.66,42.7,17.3,1.78,7.1,1,4,4,9,1,0,0,0,0,0,0,0,1,1,1295,Weekend,0,0,18,71.94444444
8727,Graduation,Divorced,2,0,100,63,51.04,3.74,29.3,3.65,7.57,4.7,3,11,6,9,6,0,0,0,0,0,0,0,0,1,1150,Weekday,1,0,29,39.65517241
2798,PhD,Live_in,2,0,0,54,61.53,2.34,11.13,6.13,14.19,4.68,0,7,9,10,4,0,1,1,1,0,0,1,0,3,1240,Weekend,0,4,26,47.69230769
1030,PhD,Single,1,50,50,72,57.89,0,34.21,0,0,7.89,2,1,0,3,7,0,0,0,0,0,0,0,1,1,38,Weekday,2,0,6,6.333333333
624,Master,Single,0,0,0,5,17.14,11.43,2.86,20,5.71,42.86,1,0,1,2,6,1,0,0,0,0,0,1,0,3,35,Weekend,0,2,4,8.75
5176,Graduation,Live_in,0,100,0,88,13.21,11.32,24.53,13.21,11.32,26.42,1,1,0,3,9,1,0,0,0,0,0,0,0,1,53,Weekend,1,1,5,10.6
5552,Master,Divorced,1,50,50,50,27.65,6.14,38.57,16.04,4.44,7.17,6,4,2,5,6,0,0,0,0,0,0,0,1,2,293,Weekday,2,0,17,17.23529412
868,Graduation,Married,1,0,100,99,83.08,0,10.77,0,0,6.15,1,2,0,3,6,0,0,0,0,0,0,0,1,0,65,Weekday,1,0,6,10.83333333
380,Graduation,Divorced,2,0,100,17,64.86,2.66,17.74,2.33,1.77,10.64,5,11,4,9,8,1,0,0,0,0,0,1,2,3,1804,Weekday,1,2,29,62.20689655
2677,Graduation,Live_in,1,0,100,11,29.88,9.96,28.22,26.97,1.66,3.32,5,3,1,6,4,0,0,0,0,0,0,0,1,2,241,Weekend,1,0,15,16.06666667
6521,Graduation,Live_in,2,0,0,18,55.68,2,28.97,3,9.26,1.09,1,4,6,9,1,0,0,0,0,0,0,0,2,0,1101,Weekend,0,0,20,55.05
6927,PhD,Married,1,50,50,70,84.85,0,11.36,0,0,3.79,8,5,1,5,8,0,0,0,0,0,0,0,1,3,264,Weekday,2,0,19,13.89473684
2877,Master,Live_in,1,50,50,21,75.79,0,10.91,3.51,1.66,8.13,10,7,1,8,7,0,0,0,0,0,0,0,1,2,541,Weekday,2,0,26,20.80769231
0,Graduation,Married,2,0,0,66,19.95,0.83,46.24,21.2,7.26,4.51,1,3,4,9,1,0,0,0,0,0,0,0,0,2,1198,Weekday,0,0,17,70.47058824
1584,Graduation,Married,1,100,0,79,35.48,1.45,35.48,5.19,3.94,18.46,6,8,1,5,8,0,0,0,0,0,0,0,0,0,482,Weekday,1,0,20,24.1
7264,Master,Single,1,67,33,2,70.59,0,23.53,0,0,5.88,1,1,0,2,8,0,0,0,0,0,0,0,0,0,17,Weekday,3,0,4,4.25
6274,Master,Married,2,0,0,81,66.63,0.99,25.82,2.6,2.97,0.99,1,8,10,6,3,0,1,1,0,0,0,0,2,1,1615,Weekend,0,2,25,64.6
1377,Master,Widow,1,0,100,24,63.86,1.4,11.58,0,0,23.16,2,4,1,5,7,0,0,0,0,0,0,0,2,1,285,Weekday,1,0,12,23.75
454,Graduation,Live_in,2,100,0,48,72.6,2.82,14.27,3.7,2.82,3.79,2,11,4,11,6,0,0,0,0,0,0,0,0,3,1135,Weekday,1,0,28,40.53571429
1755,Master,Live_in,1,100,0,93,26.32,9.65,21.93,25.44,0.88,15.79,1,1,1,4,3,0,0,0,0,0,0,0,0,0,114,Weekday,1,0,7,16.28571429
2075,Graduation,Married,2,0,0,56,36.01,0.96,51.58,7.64,2.87,0.96,1,3,5,7,1,0,0,0,0,0,0,0,1,1,1047,Weekday,0,0,16,65.4375
4785,PhD,Live_in,2,0,100,3,72.83,0.98,21.57,2.66,0,1.96,2,6,3,11,3,0,0,0,0,0,0,0,1,0,714,Weekday,2,0,22,32.45454545
9076,PhD,Married,0,100,0,44,83.78,0.54,13.51,0,0.54,1.62,4,4,1,4,8,0,0,0,0,0,0,0,0,3,185,Weekday,1,0,13,14.23076923
7079,Graduation,Divorced,2,0,100,38,72.05,1.85,16.63,1.2,0.88,7.39,5,9,6,12,6,0,0,0,0,0,0,0,1,3,1245,Weekday,1,0,32,38.90625
4653,Graduation,Live_in,1,100,0,46,69.31,0,8.47,1.06,0.53,20.63,4,3,1,4,8,0,0,0,0,0,0,0,0,2,189,Weekend,1,0,12,15.75
7375,Graduation,Live_in,1,0,100,84,51.56,1.22,13.72,0,1.91,31.6,2,8,2,4,8,0,0,0,0,0,0,0,0,3,576,Weekday,1,0,16,36
709,Graduation,Divorced,1,0,100,27,71.35,1.81,18.5,0,0,8.34,3,2,2,11,8,0,0,0,0,0,0,0,2,3,1103,Weekday,1,0,18,61.27777778
460,PhD,Married,2,0,0,72,45.18,4.91,42.21,3.82,2.91,0.97,1,3,5,8,2,0,0,0,0,0,0,0,1,3,1753,Weekday,0,0,17,103.1176471
3726,PhD,Live_in,0,100,0,66,23.53,5.88,52.94,17.65,0,0,1,1,0,2,8,0,0,0,0,0,0,0,0,0,17,Weekday,1,0,4,4.25
6798,Graduation,Single,0,50,50,30,53.35,1.62,31.64,0.92,3.46,9.01,9,5,1,8,7,0,0,0,0,0,0,1,1,2,433,Weekday,2,1,23,18.82608696
5341,Master,Divorced,2,0,100,2,61.9,4.79,11.59,11.34,8.69,1.7,1,6,3,4,7,0,0,1,0,0,0,0,1,3,1588,Weekday,1,1,14,113.4285714
1606,Graduation,Live_in,0,100,0,65,13.64,4.55,36.36,18.18,13.64,13.64,1,1,0,2,8,0,0,0,0,0,0,0,1,2,22,Weekday,1,0,4,5.5
9617,Graduation,Single,0,0,0,37,0,21.05,26.32,31.58,0,21.05,1,1,0,3,3,0,0,0,0,0,0,0,2,0,19,Weekday,0,0,5,3.8
3233,PhD,Married,1,0,100,89,50.31,1.88,41.54,2.51,0.9,2.86,3,7,8,11,5,0,0,0,0,0,0,0,1,2,1117,Weekend,1,0,29,38.51724138
89,Master,Married,0,100,0,49,7.25,13.04,28.99,8.7,11.59,30.43,2,2,0,4,6,0,0,0,0,0,0,0,1,1,69,Weekday,1,0,8,8.625
2936,Master,Live_in,0,100,0,46,78.26,0,17.39,0,0,4.35,1,1,0,3,7,0,0,0,0,0,0,0,0,1,23,Weekend,1,0,5,4.6
9449,PhD,Single,2,0,100,32,68.6,0.83,20.5,2.48,5.79,1.82,1,5,2,11,3,0,0,0,0,0,0,0,1,1,605,Weekend,1,0,19,31.84210526
7297,Graduation,Single,0,100,0,54,8.77,5.26,17.54,21.05,12.28,35.09,4,3,1,3,7,0,0,0,0,0,0,0,1,1,57,Weekend,1,0,11,5.181818182
11004,Master,Single,1,0,100,23,36.36,0,22.73,31.82,0,9.09,1,1,0,2,4,0,0,0,0,0,0,0,4,0,22,Weekday,1,0,4,5.5
313,Graduation,Widow,2,0,0,98,43.15,2.92,36.25,8.91,7.81,0.96,1,6,5,10,3,0,1,0,0,0,0,0,1,1,2088,Weekday,0,1,22,94.90909091
9940,Graduation,Live_in,2,0,100,97,37.86,11.3,27.35,7.43,12.29,3.77,2,6,4,4,3,0,0,0,0,0,0,0,1,3,1009,Weekday,1,0,16,63.0625
10735,Graduation,Single,0,100,0,75,53.85,3.85,26.92,7.69,3.85,3.85,1,2,0,2,9,0,0,0,0,0,0,0,1,1,26,Weekend,1,0,5,5.2
9529,Graduation,Married,2,0,0,8,34.36,9.4,30.92,13.4,0.8,11.12,1,3,9,9,2,0,0,0,1,0,0,1,0,1,1627,Weekday,0,2,22,73.95454545
6439,Graduation,Married,1,0,100,37,71.6,0,12.07,0,2.54,13.79,7,11,5,8,7,0,0,0,0,0,0,0,1,3,1102,Weekday,1,0,31,35.5483871
7411,PhD,Married,0,50,50,31,64.71,0,29.41,0,0,5.88,2,1,0,3,6,0,0,0,0,0,0,0,1,0,17,Weekday,2,0,6,2.833333333
2176,Graduation,Married,2,100,0,40,72.07,0.95,16.09,6.15,0,4.73,2,5,3,6,6,0,1,1,1,0,0,1,1,2,1690,Weekend,1,4,16,105.625
9265,Graduation,Married,2,0,100,74,66.55,4.6,12.88,9.57,0.86,5.54,2,9,4,6,5,0,0,0,0,0,0,0,2,3,1390,Weekend,1,0,21,66.19047619
8867,PhD,Married,2,0,0,90,40.64,6.3,36.12,7.06,1.79,8.09,1,4,10,5,3,0,0,0,0,0,0,0,0,3,2126,Weekday,0,0,20,106.3
8932,Master,Live_in,2,0,100,57,62.7,1.83,11.95,14.37,4.57,4.57,4,9,6,6,6,0,0,0,0,0,0,0,1,3,1531,Weekday,1,0,25,61.24
10236,Master,Single,0,100,0,59,25,4.69,39.06,9.38,1.56,20.31,2,2,0,3,8,0,0,0,0,0,0,0,1,1,64,Weekday,1,0,7,9.142857143
6340,Graduation,Single,0,100,0,52,11.54,11.54,26.92,0,7.69,42.31,2,1,0,3,6,0,0,0,0,0,0,0,0,1,26,Weekday,1,0,6,4.333333333
10089,Graduation,Divorced,2,0,0,5,15.11,13.31,39.93,2.88,15.47,13.31,1,6,9,13,2,0,1,1,1,1,0,1,1,2,1112,Weekend,0,5,29,38.34482759
2227,Master,Live_in,0,0,0,92,21.43,22.38,24.76,10,9.52,11.9,2,3,1,5,6,0,0,0,0,0,0,0,1,3,210,Weekday,0,0,11,19.09090909
10992,Graduation,Live_in,2,50,50,77,56.62,2.44,30.75,3.92,3.66,2.61,5,4,6,11,8,0,0,0,0,0,0,0,1,3,1148,Weekday,2,0,26,44.15384615
5304,PhD,Single,0,100,0,35,72.73,0,24.24,0,0,3.03,2,1,0,3,6,0,0,0,0,0,0,0,1,3,33,Weekday,1,0,6,5.5
309,PhD,Live_in,2,0,100,48,83.38,1.91,10.72,1.18,0.91,1.91,3,8,3,5,6,0,1,0,0,0,0,0,1,3,1101,Weekday,1,1,19,57.94736842
3406,Graduation,Single,1,0,100,97,42.86,10.25,27.02,8.7,7.45,3.73,4,3,2,7,3,0,0,0,0,0,0,0,1,3,322,Weekday,1,0,16,20.125
2661,Graduation,Single,0,50,50,95,27.27,9.09,4.55,22.73,13.64,22.73,4,2,0,4,5,0,0,0,0,0,0,0,1,2,44,Weekend,2,0,10,4.4
3153,PhD,Single,1,67,33,24,64.71,0,23.53,0,0,11.76,1,1,0,2,8,0,0,0,0,0,0,0,1,1,17,Weekday,3,0,4,4.25
10264,Graduation,Divorced,0,100,0,60,3.23,6.45,25.81,12.9,9.68,41.94,2,1,1,2,7,1,0,0,0,0,0,1,0,3,31,Weekend,1,2,6,5.166666667
1184,PhD,Divorced,2,0,100,46,65.56,4.85,25.44,1.3,0,2.84,3,10,2,10,5,0,0,0,0,0,0,0,1,2,845,Weekend,2,0,25,33.8
4200,Master,Married,1,100,0,85,60.73,0.73,22.55,8.73,4.73,2.55,4,4,1,6,5,0,0,0,0,0,0,0,1,0,275,Weekday,1,0,15,18.33333333
9396,PhD,Married,0,100,0,31,36,0,24,16,4,20,1,1,0,2,9,0,0,0,0,0,0,0,0,3,25,Weekday,1,0,4,6.25
2387,Master,Live_in,1,50,50,9,64.36,0.73,25.82,1.09,0.73,7.27,6,5,2,4,8,0,0,0,0,0,0,1,2,2,275,Weekday,2,1,17,16.17647059
6690,Master,Married,0,50,50,30,42.22,4.44,24.44,4.44,2.22,22.22,4,3,1,3,7,0,0,0,0,0,0,0,1,2,90,Weekday,2,0,11,8.181818182
1225,Graduation,Married,2,0,0,47,32.31,5.62,26.62,13.71,5.62,16.12,1,3,7,8,1,1,0,0,0,0,0,0,1,0,1495,Weekend,0,1,19,78.68421053
9703,PhD,Married,0,50,50,70,41.85,1.09,19.02,0,0.54,37.5,4,3,2,2,7,1,0,0,0,0,0,1,1,3,184,Weekday,2,2,11,16.72727273
291,Graduation,Married,2,0,0,13,18.55,7.54,30.38,16.51,15.19,11.82,1,3,3,6,1,0,0,0,0,0,0,0,1,2,981,Weekday,0,0,13,75.46153846
4557,Graduation,Live_in,0,100,0,11,14.93,10.45,28.36,11.94,2.99,31.34,2,2,2,2,6,0,0,0,0,0,0,0,1,1,67,Weekend,1,0,8,8.375
2379,Graduation,Single,2,0,0,31,47.58,2.69,30.52,5.81,4.46,8.93,2,3,4,5,7,0,0,0,0,0,0,1,2,3,1635,Weekday,0,1,14,116.7857143
5726,Master,Single,0,100,0,15,26.67,11.67,38.33,0,13.33,10,3,3,0,4,5,0,0,0,0,0,1,0,0,0,60,Weekday,1,0,10,6
3066,PhD,Live_in,1,0,100,2,72.29,0,18.61,2.6,0.87,5.63,2,4,2,4,5,0,0,0,0,0,0,0,1,0,231,Weekday,1,0,12,19.25
6336,Graduation,Married,0,50,50,55,27.08,4.17,29.17,16.67,14.58,8.33,4,2,0,4,6,0,0,0,0,0,0,0,1,0,48,Weekday,2,0,10,4.8
10967,Graduation,Divorced,0,50,50,38,33.33,6.06,40.4,3.03,7.07,10.1,3,2,0,4,7,0,0,0,0,0,0,0,1,2,99,Weekday,2,0,9,11
2304,PhD,Live_in,2,0,100,86,81.17,0.91,12.86,1.3,2.86,0.91,2,6,3,12,4,0,0,0,0,0,0,0,1,1,770,Weekday,1,0,23,33.47826087
3445,Graduation,Single,1,0,0,56,22.57,16.93,23.41,10.55,9.61,16.93,2,7,4,10,5,0,0,0,0,0,0,1,1,2,957,Weekday,0,1,23,41.60869565
7828,Master,Live_in,2,0,0,29,8.31,15.77,48.41,22.98,2.69,1.83,1,3,3,5,1,0,0,0,0,0,0,0,0,0,818,Weekday,0,0,12,68.16666667
3762,PhD,Single,2,0,0,30,21.19,0,55.35,3.57,14.05,5.84,1,3,5,8,1,0,0,0,1,0,0,1,0,2,925,Weekday,0,2,17,54.41176471
4391,Master,Divorced,2,0,100,64,69.93,1.65,11.01,2.2,0.77,14.43,1,9,3,9,6,0,0,0,0,0,0,0,1,2,908,Weekday,1,0,22,41.27272727
4669,Basic,Married,0,100,0,46,3.92,18.63,8.82,27.45,24.51,16.67,3,3,0,4,7,0,0,0,0,0,0,0,0,2,102,Weekend,1,0,10,10.2
10144,Graduation,Live_in,1,0,100,84,51.56,1.22,13.72,0,1.91,31.6,2,8,2,4,8,0,0,0,0,0,0,0,0,3,576,Weekday,1,0,16,36
8652,Graduation,Live_in,0,0,0,20,26.5,1.58,11.99,47.32,3.79,8.83,2,4,1,6,7,0,0,0,0,0,0,0,2,3,317,Weekday,0,0,13,24.38461538
1672,PhD,Live_in,2,0,100,74,44.25,1.52,32.32,4.34,3.25,14.32,1,5,1,8,2,0,0,0,0,0,0,0,1,0,461,Weekend,1,0,15,30.73333333
8962,Master,Married,1,50,50,18,70.27,0,21.62,0,0,8.11,2,2,0,3,5,0,0,0,0,0,0,0,1,0,37,Weekend,2,0,7,5.285714286
9974,Graduation,Married,0,100,0,75,21.43,8.57,28.57,5.71,7.14,28.57,1,3,1,2,7,0,0,0,0,0,0,0,1,1,70,Weekend,1,0,7,10
10983,Graduation,Live_in,2,0,0,17,32.69,10.54,24.73,16.13,7.96,7.96,1,6,3,13,3,0,0,0,0,0,0,0,2,2,930,Weekday,0,0,23,40.43478261
8148,Master,Live_in,1,50,50,88,33.18,3.26,28.17,6.4,13.27,15.72,13,6,2,12,5,0,0,0,0,0,0,0,1,3,859,Weekend,2,0,33,26.03030303
10102,Graduation,Widow,2,0,0,19,26.73,12.38,38.23,11.23,9.54,1.89,1,5,11,5,3,0,0,0,0,0,0,0,1,0,1478,Weekend,0,0,22,67.18181818
4697,Master,Divorced,0,0,0,62,63.59,0.77,20.77,1.03,0.77,13.08,3,7,1,5,8,0,0,0,0,0,0,0,2,2,390,Weekday,0,0,16,24.375
9262,Master,Live_in,0,0,0,11,38.46,11.54,9.62,0,17.31,23.08,1,1,0,3,7,1,0,0,0,0,0,0,0,2,52,Weekend,0,1,5,10.4
7254,Graduation,Live_in,0,100,0,74,28.47,0,40.88,14.6,5.84,10.22,3,3,1,3,7,0,0,0,0,0,0,0,1,1,137,Weekend,1,0,10,13.7
4543,Graduation,Married,2,0,0,32,40.49,6.72,29.86,11.26,1.09,10.58,1,2,7,9,4,0,0,1,0,0,0,0,0,3,1919,Weekend,0,1,19,101
4927,Graduation,Live_in,0,100,0,76,11.76,4.41,32.35,30.88,1.47,19.12,3,3,0,3,9,0,0,0,0,0,0,0,1,0,68,Weekday,2,0,9,7.555555556
10451,Graduation,Live_in,0,50,50,6,36,4,12,0,16,32,1,0,0,3,6,0,0,0,0,0,0,0,1,2,25,Weekday,2,0,4,6.25
2926,Master,Live_in,1,0,100,62,90.32,0,5.82,0,0.95,2.91,3,3,6,11,8,0,1,0,0,1,0,0,2,3,1374,Weekday,1,2,23,59.73913043
2874,Master,Divorced,0,100,0,20,18.75,12.5,21.88,12.5,9.38,25,1,1,0,3,7,0,0,0,0,0,0,0,0,2,32,Weekday,1,0,5,6.4
9738,Master,Live_in,1,100,0,43,65,4,16,0,4,11,1,3,0,3,8,0,0,0,0,0,0,0,0,3,100,Weekday,1,0,7,14.28571429
7119,Graduation,Single,2,0,0,45,47.88,1.82,31.88,7.27,6.55,4.61,1,2,3,6,1,0,0,0,0,0,0,0,0,3,825,Weekday,0,0,12,68.75
3924,PhD,Divorced,1,0,100,34,87.45,0,8.73,0,0,3.82,5,8,3,12,5,0,1,0,0,0,0,0,1,0,916,Weekday,1,1,28,32.71428571
5827,Graduation,Divorced,0,50,50,53,58.06,0,19.35,3.23,3.23,16.13,4,3,1,3,5,0,0,0,0,0,0,0,1,0,62,Weekend,2,0,11,5.636363636
5596,Master,Live_in,1,0,100,44,70.47,1.92,21.15,2.61,0,3.85,1,9,2,9,6,0,0,0,0,0,0,0,1,1,728,Weekday,1,0,21,34.66666667
10812,PhD,Married,1,100,0,89,41.11,0,51.11,4.44,3.33,0,1,2,1,3,4,0,0,0,0,0,0,0,0,0,90,Weekend,1,0,7,12.85714286
1717,Graduation,Single,0,100,0,43,29.3,5.49,34.07,7.33,4.76,19.05,3,5,1,4,8,0,0,0,0,0,0,0,0,0,273,Weekday,1,0,13,21
9491,Graduation,Live_in,0,100,0,68,21.21,1.52,31.82,3.03,4.55,37.88,3,3,1,3,7,0,0,0,0,0,0,0,0,1,66,Weekend,1,0,10,6.6
9274,Master,Married,2,0,0,44,43.28,12.12,9.23,18.05,12.12,5.19,1,6,7,9,2,0,0,0,1,0,0,0,1,2,1213,Weekday,0,1,23,52.73913043
6609,Graduation,Widow,0,0,0,64,0.93,24.3,23.36,15.89,21.5,14.02,1,3,0,3,9,0,0,0,0,0,0,1,1,3,107,Weekday,0,1,7,15.28571429
6963,Graduation,Single,2,0,0,85,58.34,0.95,34.57,1.3,3.89,0.95,1,2,5,10,1,0,0,1,0,0,0,0,2,0,1157,Weekday,0,1,18,64.27777778
4440,Master,Married,2,0,100,93,93.22,0,4.95,0,0,1.83,1,8,3,6,7,0,1,0,0,0,0,0,1,1,546,Weekday,1,1,18,30.33333333
